"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","top","postVar","treated"
"12230",6115,"EPL","2015/2016",2015-10-18,"Norwich",2,6,10,10,1,0,"L",0,"AwayTeam","2015-10",0,0,0,0
"12231",6116,"EPL","2015/2016",2015-10-19,"Swansea",0,1,6,14,2,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12232",6116,"EPL","2015/2016",2015-10-19,"Stoke",1,0,14,6,2,0,"W",0,"AwayTeam","2015-10",0,0,0,0
"12233",6117,"EPL","2015/2016",2015-10-24,"Arsenal",2,1,11,14,2,0,"W",0,"HomeTeam","2015-10",1,1,0,0
"12234",6117,"EPL","2015/2016",2015-10-24,"Everton",1,2,14,11,0,1,"L",0,"AwayTeam","2015-10",0,0,0,0
"12235",6118,"EPL","2015/2016",2015-10-24,"Aston Villa",1,2,10,8,2,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12236",6118,"EPL","2015/2016",2015-10-24,"Swansea",2,1,8,10,3,0,"W",0,"AwayTeam","2015-10",0,0,0,0
"12237",6119,"EPL","2015/2016",2015-10-24,"Leicester",1,0,7,11,3,0,"W",0,"HomeTeam","2015-10",1,1,0,0
"12238",6119,"EPL","2015/2016",2015-10-24,"Crystal Palace",0,1,11,7,1,0,"L",0,"AwayTeam","2015-10",0,0,0,0
"12239",6120,"EPL","2015/2016",2015-10-24,"Norwich",0,1,11,6,1,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12240",6120,"EPL","2015/2016",2015-10-24,"West Brom",1,0,6,11,2,0,"W",0,"AwayTeam","2015-10",0,0,0,0
"12241",6121,"EPL","2015/2016",2015-10-24,"Stoke",0,2,10,18,3,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12242",6121,"EPL","2015/2016",2015-10-24,"Watford",2,0,18,10,1,0,"W",0,"AwayTeam","2015-10",0,0,0,0
"12243",6122,"EPL","2015/2016",2015-10-24,"West Ham",2,1,10,12,1,0,"W",0,"HomeTeam","2015-10",1,0,0,0
"12244",6122,"EPL","2015/2016",2015-10-24,"Chelsea",1,2,12,10,5,1,"L",0,"AwayTeam","2015-10",0,0,0,0
"12245",6123,"EPL","2015/2016",2015-10-25,"Bournemouth",1,5,8,15,0,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12246",6123,"EPL","2015/2016",2015-10-25,"Tottenham",5,1,15,8,1,0,"W",0,"AwayTeam","2015-10",0,1,0,0
"12247",6124,"EPL","2015/2016",2015-10-25,"Liverpool",1,1,8,11,1,0,"D",0,"HomeTeam","2015-10",1,0,0,0
"12248",6124,"EPL","2015/2016",2015-10-25,"Southampton",1,1,11,8,0,1,"D",0,"AwayTeam","2015-10",0,0,0,0
"12249",6125,"EPL","2015/2016",2015-10-25,"Man United",0,0,17,13,2,0,"D",0,"HomeTeam","2015-10",1,0,0,0
"12250",6125,"EPL","2015/2016",2015-10-25,"Man City",0,0,13,17,2,0,"D",0,"AwayTeam","2015-10",0,1,0,0
"12251",6126,"EPL","2015/2016",2015-10-25,"Sunderland",3,0,12,10,0,0,"W",0,"HomeTeam","2015-10",1,0,0,0
"12252",6126,"EPL","2015/2016",2015-10-25,"Newcastle",0,3,10,12,2,1,"L",0,"AwayTeam","2015-10",0,0,0,0
"12253",6127,"EPL","2015/2016",2015-10-31,"Chelsea",1,3,9,21,1,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12254",6127,"EPL","2015/2016",2015-10-31,"Liverpool",3,1,21,9,4,0,"W",0,"AwayTeam","2015-10",0,0,0,0
"12255",6128,"EPL","2015/2016",2015-10-31,"Crystal Palace",0,0,12,15,3,0,"D",0,"HomeTeam","2015-10",1,0,0,0
"12256",6128,"EPL","2015/2016",2015-10-31,"Man United",0,0,15,12,3,0,"D",0,"AwayTeam","2015-10",0,0,0,0
"12257",6129,"EPL","2015/2016",2015-10-31,"Man City",2,1,4,13,2,0,"W",0,"HomeTeam","2015-10",1,1,0,0
"12258",6129,"EPL","2015/2016",2015-10-31,"Norwich",1,2,13,4,2,1,"L",0,"AwayTeam","2015-10",0,0,0,0
"12259",6130,"EPL","2015/2016",2015-10-31,"Newcastle",0,0,6,16,1,0,"D",0,"HomeTeam","2015-10",1,0,0,0
"12260",6130,"EPL","2015/2016",2015-10-31,"Stoke",0,0,16,6,3,0,"D",0,"AwayTeam","2015-10",0,0,0,0
"12261",6131,"EPL","2015/2016",2015-10-31,"Swansea",0,3,12,7,2,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12262",6131,"EPL","2015/2016",2015-10-31,"Arsenal",3,0,7,12,0,0,"W",0,"AwayTeam","2015-10",0,1,0,0
"12263",6132,"EPL","2015/2016",2015-10-31,"Watford",2,0,16,12,3,0,"W",0,"HomeTeam","2015-10",1,0,0,0
"12264",6132,"EPL","2015/2016",2015-10-31,"West Ham",0,2,12,16,0,1,"L",0,"AwayTeam","2015-10",0,0,0,0
"12265",6133,"EPL","2015/2016",2015-10-31,"West Brom",2,3,3,11,0,0,"L",0,"HomeTeam","2015-10",1,0,0,0
"12266",6133,"EPL","2015/2016",2015-10-31,"Leicester",3,2,11,3,2,0,"W",0,"AwayTeam","2015-10",0,1,0,0
"12267",6134,"EPL","2015/2016",2015-11-01,"Everton",6,2,6,5,3,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12268",6134,"EPL","2015/2016",2015-11-01,"Sunderland",2,6,5,6,2,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12269",6135,"EPL","2015/2016",2015-11-01,"Southampton",2,0,5,5,0,1,"W",0,"HomeTeam","2015-11",1,0,0,0
"12270",6135,"EPL","2015/2016",2015-11-01,"Bournemouth",0,2,5,5,2,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12271",6136,"EPL","2015/2016",2015-11-02,"Tottenham",3,1,6,15,0,0,"W",0,"HomeTeam","2015-11",1,1,0,0
"12272",6136,"EPL","2015/2016",2015-11-02,"Aston Villa",1,3,15,6,3,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12273",6137,"EPL","2015/2016",2015-11-07,"Bournemouth",0,1,9,11,2,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12274",6137,"EPL","2015/2016",2015-11-07,"Newcastle",1,0,11,9,2,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12275",6138,"EPL","2015/2016",2015-11-07,"Leicester",2,1,10,10,0,0,"W",0,"HomeTeam","2015-11",1,1,0,0
"12276",6138,"EPL","2015/2016",2015-11-07,"Watford",1,2,10,10,1,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12277",6139,"EPL","2015/2016",2015-11-07,"Man United",2,0,11,10,1,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12278",6139,"EPL","2015/2016",2015-11-07,"West Brom",0,2,10,11,3,1,"L",0,"AwayTeam","2015-11",0,0,0,0
"12279",6140,"EPL","2015/2016",2015-11-07,"Norwich",1,0,12,7,1,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12280",6140,"EPL","2015/2016",2015-11-07,"Swansea",0,1,7,12,0,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12281",6141,"EPL","2015/2016",2015-11-07,"Stoke",1,0,13,10,3,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12282",6141,"EPL","2015/2016",2015-11-07,"Chelsea",0,1,10,13,1,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12283",6142,"EPL","2015/2016",2015-11-07,"Sunderland",0,1,3,7,1,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12284",6142,"EPL","2015/2016",2015-11-07,"Southampton",1,0,7,3,3,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12285",6143,"EPL","2015/2016",2015-11-07,"West Ham",1,1,11,12,1,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12286",6143,"EPL","2015/2016",2015-11-07,"Everton",1,1,12,11,2,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12287",6144,"EPL","2015/2016",2015-11-08,"Arsenal",1,1,12,17,0,0,"D",0,"HomeTeam","2015-11",1,1,0,0
"12288",6144,"EPL","2015/2016",2015-11-08,"Tottenham",1,1,17,12,1,0,"D",0,"AwayTeam","2015-11",0,1,0,0
"12289",6145,"EPL","2015/2016",2015-11-08,"Aston Villa",0,0,7,7,1,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12290",6145,"EPL","2015/2016",2015-11-08,"Man City",0,0,7,7,1,0,"D",0,"AwayTeam","2015-11",0,1,0,0
"12291",6146,"EPL","2015/2016",2015-11-08,"Liverpool",1,2,7,6,1,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12292",6146,"EPL","2015/2016",2015-11-08,"Crystal Palace",2,1,6,7,2,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12293",6147,"EPL","2015/2016",2015-11-21,"Chelsea",1,0,4,12,1,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12294",6147,"EPL","2015/2016",2015-11-21,"Norwich",0,1,12,4,4,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12295",6148,"EPL","2015/2016",2015-11-21,"Everton",4,0,6,9,0,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12296",6148,"EPL","2015/2016",2015-11-21,"Aston Villa",0,4,9,6,0,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12297",6149,"EPL","2015/2016",2015-11-21,"Man City",1,4,5,13,0,0,"L",0,"HomeTeam","2015-11",1,1,0,0
"12298",6149,"EPL","2015/2016",2015-11-21,"Liverpool",4,1,13,5,3,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12299",6150,"EPL","2015/2016",2015-11-21,"Newcastle",0,3,9,12,4,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12300",6150,"EPL","2015/2016",2015-11-21,"Leicester",3,0,12,9,1,0,"W",0,"AwayTeam","2015-11",0,1,0,0
"12301",6151,"EPL","2015/2016",2015-11-21,"Southampton",0,1,8,8,2,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12302",6151,"EPL","2015/2016",2015-11-21,"Stoke",1,0,8,8,0,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12303",6152,"EPL","2015/2016",2015-11-21,"Swansea",2,2,7,9,3,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12304",6152,"EPL","2015/2016",2015-11-21,"Bournemouth",2,2,9,7,2,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12305",6153,"EPL","2015/2016",2015-11-21,"Watford",1,2,6,12,1,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12306",6153,"EPL","2015/2016",2015-11-21,"Man United",2,1,12,6,2,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12307",6154,"EPL","2015/2016",2015-11-21,"West Brom",2,1,14,10,3,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12308",6154,"EPL","2015/2016",2015-11-21,"Arsenal",1,2,10,14,2,0,"L",0,"AwayTeam","2015-11",0,1,0,0
"12309",6155,"EPL","2015/2016",2015-11-22,"Tottenham",4,1,13,9,2,0,"W",0,"HomeTeam","2015-11",1,1,0,0
"12310",6155,"EPL","2015/2016",2015-11-22,"West Ham",1,4,9,13,2,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12311",6156,"EPL","2015/2016",2015-11-23,"Crystal Palace",0,1,18,11,1,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12312",6156,"EPL","2015/2016",2015-11-23,"Sunderland",1,0,11,18,3,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12313",6157,"EPL","2015/2016",2015-11-28,"Aston Villa",2,3,6,13,2,0,"L",0,"HomeTeam","2015-11",1,0,0,0
"12314",6157,"EPL","2015/2016",2015-11-28,"Watford",3,2,13,6,3,0,"W",0,"AwayTeam","2015-11",0,0,0,0
"12315",6158,"EPL","2015/2016",2015-11-28,"Bournemouth",3,3,6,6,2,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12316",6158,"EPL","2015/2016",2015-11-28,"Everton",3,3,6,6,0,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12317",6159,"EPL","2015/2016",2015-11-28,"Crystal Palace",5,1,7,13,1,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12318",6159,"EPL","2015/2016",2015-11-28,"Newcastle",1,5,13,7,1,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12319",6160,"EPL","2015/2016",2015-11-28,"Leicester",1,1,5,7,0,0,"D",0,"HomeTeam","2015-11",1,1,0,0
"12320",6160,"EPL","2015/2016",2015-11-28,"Man United",1,1,7,5,1,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12321",6161,"EPL","2015/2016",2015-11-28,"Man City",3,1,14,11,2,0,"W",0,"HomeTeam","2015-11",1,1,0,0
"12322",6161,"EPL","2015/2016",2015-11-28,"Southampton",1,3,11,14,1,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12323",6162,"EPL","2015/2016",2015-11-28,"Sunderland",2,0,4,10,0,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12324",6162,"EPL","2015/2016",2015-11-28,"Stoke",0,2,10,4,2,1,"L",0,"AwayTeam","2015-11",0,0,0,0
"12325",6163,"EPL","2015/2016",2015-11-29,"Liverpool",1,0,12,6,3,0,"W",0,"HomeTeam","2015-11",1,0,0,0
"12326",6163,"EPL","2015/2016",2015-11-29,"Swansea",0,1,6,12,1,0,"L",0,"AwayTeam","2015-11",0,0,0,0
"12327",6164,"EPL","2015/2016",2015-11-29,"Norwich",1,1,8,6,1,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12328",6164,"EPL","2015/2016",2015-11-29,"Arsenal",1,1,6,8,1,0,"D",0,"AwayTeam","2015-11",0,1,0,0
"12329",6165,"EPL","2015/2016",2015-11-29,"Tottenham",0,0,14,9,4,0,"D",0,"HomeTeam","2015-11",1,1,0,0
"12330",6165,"EPL","2015/2016",2015-11-29,"Chelsea",0,0,9,14,2,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12331",6166,"EPL","2015/2016",2015-11-29,"West Ham",1,1,15,16,0,0,"D",0,"HomeTeam","2015-11",1,0,0,0
"12332",6166,"EPL","2015/2016",2015-11-29,"West Brom",1,1,16,15,2,0,"D",0,"AwayTeam","2015-11",0,0,0,0
"12333",6167,"EPL","2015/2016",2015-12-05,"Arsenal",3,1,7,11,1,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12334",6167,"EPL","2015/2016",2015-12-05,"Sunderland",1,3,11,7,1,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12335",6168,"EPL","2015/2016",2015-12-05,"Chelsea",0,1,10,13,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12336",6168,"EPL","2015/2016",2015-12-05,"Bournemouth",1,0,13,10,1,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12337",6169,"EPL","2015/2016",2015-12-05,"Man United",0,0,9,13,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12338",6169,"EPL","2015/2016",2015-12-05,"West Ham",0,0,13,9,0,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12339",6170,"EPL","2015/2016",2015-12-05,"Southampton",1,1,4,9,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12340",6170,"EPL","2015/2016",2015-12-05,"Aston Villa",1,1,9,4,2,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12341",6171,"EPL","2015/2016",2015-12-05,"Stoke",2,0,9,10,0,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12342",6171,"EPL","2015/2016",2015-12-05,"Man City",0,2,10,9,1,0,"L",0,"AwayTeam","2015-12",0,1,0,0
"12343",6172,"EPL","2015/2016",2015-12-05,"Swansea",0,3,3,19,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12344",6172,"EPL","2015/2016",2015-12-05,"Leicester",3,0,19,3,3,0,"W",0,"AwayTeam","2015-12",0,1,0,0
"12345",6173,"EPL","2015/2016",2015-12-05,"Watford",2,0,11,10,3,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12346",6173,"EPL","2015/2016",2015-12-05,"Norwich",0,2,10,11,3,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12347",6174,"EPL","2015/2016",2015-12-05,"West Brom",1,1,13,10,3,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12348",6174,"EPL","2015/2016",2015-12-05,"Tottenham",1,1,10,13,2,0,"D",0,"AwayTeam","2015-12",0,1,0,0
"12349",6175,"EPL","2015/2016",2015-12-06,"Newcastle",2,0,6,10,3,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12350",6175,"EPL","2015/2016",2015-12-06,"Liverpool",0,2,10,6,1,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12351",6176,"EPL","2015/2016",2015-12-07,"Everton",1,1,4,11,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12352",6176,"EPL","2015/2016",2015-12-07,"Crystal Palace",1,1,11,4,2,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12353",6177,"EPL","2015/2016",2015-12-12,"Bournemouth",2,1,12,12,2,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12354",6177,"EPL","2015/2016",2015-12-12,"Man United",1,2,12,12,1,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12355",6178,"EPL","2015/2016",2015-12-12,"Crystal Palace",1,0,11,13,0,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12356",6178,"EPL","2015/2016",2015-12-12,"Southampton",0,1,13,11,0,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12357",6179,"EPL","2015/2016",2015-12-12,"Man City",2,1,13,15,3,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12358",6179,"EPL","2015/2016",2015-12-12,"Swansea",1,2,15,13,1,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12359",6180,"EPL","2015/2016",2015-12-12,"Norwich",1,1,9,6,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12360",6180,"EPL","2015/2016",2015-12-12,"Everton",1,1,6,9,0,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12361",6181,"EPL","2015/2016",2015-12-12,"Sunderland",0,1,6,9,1,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12362",6181,"EPL","2015/2016",2015-12-12,"Watford",1,0,9,6,0,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12363",6182,"EPL","2015/2016",2015-12-12,"West Ham",0,0,7,9,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12364",6182,"EPL","2015/2016",2015-12-12,"Stoke",0,0,9,7,2,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12365",6183,"EPL","2015/2016",2015-12-13,"Aston Villa",0,2,8,7,0,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12366",6183,"EPL","2015/2016",2015-12-13,"Arsenal",2,0,7,8,0,0,"W",0,"AwayTeam","2015-12",0,1,0,0
"12367",6184,"EPL","2015/2016",2015-12-13,"Liverpool",2,2,7,10,0,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12368",6184,"EPL","2015/2016",2015-12-13,"West Brom",2,2,10,7,0,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12369",6185,"EPL","2015/2016",2015-12-13,"Tottenham",1,2,13,14,2,0,"L",0,"HomeTeam","2015-12",1,1,0,0
"12370",6185,"EPL","2015/2016",2015-12-13,"Newcastle",2,1,14,13,2,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12371",6186,"EPL","2015/2016",2015-12-14,"Leicester",2,1,16,8,2,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12372",6186,"EPL","2015/2016",2015-12-14,"Chelsea",1,2,8,16,0,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12373",6187,"EPL","2015/2016",2015-12-19,"Chelsea",3,1,12,12,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12374",6187,"EPL","2015/2016",2015-12-19,"Sunderland",1,3,12,12,3,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12375",6188,"EPL","2015/2016",2015-12-19,"Everton",2,3,6,14,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12376",6188,"EPL","2015/2016",2015-12-19,"Leicester",3,2,14,6,1,0,"W",0,"AwayTeam","2015-12",0,1,0,0
"12377",6189,"EPL","2015/2016",2015-12-19,"Man United",1,2,4,10,0,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12378",6189,"EPL","2015/2016",2015-12-19,"Norwich",2,1,10,4,2,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12379",6190,"EPL","2015/2016",2015-12-19,"Newcastle",1,1,9,14,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12380",6190,"EPL","2015/2016",2015-12-19,"Aston Villa",1,1,14,9,3,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12381",6191,"EPL","2015/2016",2015-12-19,"Southampton",0,2,18,9,1,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12382",6191,"EPL","2015/2016",2015-12-19,"Tottenham",2,0,9,18,1,0,"W",0,"AwayTeam","2015-12",0,1,0,0
"12383",6192,"EPL","2015/2016",2015-12-19,"Stoke",1,2,6,12,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12384",6192,"EPL","2015/2016",2015-12-19,"Crystal Palace",2,1,12,6,0,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12385",6193,"EPL","2015/2016",2015-12-19,"West Brom",1,2,12,9,2,2,"L",0,"HomeTeam","2015-12",1,0,0,0
"12386",6193,"EPL","2015/2016",2015-12-19,"Bournemouth",2,1,9,12,1,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12387",6194,"EPL","2015/2016",2015-12-20,"Swansea",0,0,6,9,0,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12388",6194,"EPL","2015/2016",2015-12-20,"West Ham",0,0,9,6,1,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12389",6195,"EPL","2015/2016",2015-12-20,"Watford",3,0,6,9,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12390",6195,"EPL","2015/2016",2015-12-20,"Liverpool",0,3,9,6,0,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12391",6196,"EPL","2015/2016",2015-12-21,"Arsenal",2,1,5,16,0,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12392",6196,"EPL","2015/2016",2015-12-21,"Man City",1,2,16,5,2,0,"L",0,"AwayTeam","2015-12",0,1,0,0
"12393",6197,"EPL","2015/2016",2015-12-26,"Aston Villa",1,1,14,13,3,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12394",6197,"EPL","2015/2016",2015-12-26,"West Ham",1,1,13,14,3,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12395",6198,"EPL","2015/2016",2015-12-26,"Bournemouth",0,0,10,13,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12396",6198,"EPL","2015/2016",2015-12-26,"Crystal Palace",0,0,13,10,0,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12397",6199,"EPL","2015/2016",2015-12-26,"Chelsea",2,2,7,15,1,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12398",6199,"EPL","2015/2016",2015-12-26,"Watford",2,2,15,7,4,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12399",6200,"EPL","2015/2016",2015-12-26,"Liverpool",1,0,11,8,2,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12400",6200,"EPL","2015/2016",2015-12-26,"Leicester",0,1,8,11,1,0,"L",0,"AwayTeam","2015-12",0,1,0,0
"12401",6201,"EPL","2015/2016",2015-12-26,"Man City",4,1,10,11,1,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12402",6201,"EPL","2015/2016",2015-12-26,"Sunderland",1,4,11,10,1,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12403",6202,"EPL","2015/2016",2015-12-26,"Newcastle",0,1,16,12,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12404",6202,"EPL","2015/2016",2015-12-26,"Everton",1,0,12,16,2,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12405",6203,"EPL","2015/2016",2015-12-26,"Southampton",4,0,10,9,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12406",6203,"EPL","2015/2016",2015-12-26,"Arsenal",0,4,9,10,0,0,"L",0,"AwayTeam","2015-12",0,1,0,0
"12407",6204,"EPL","2015/2016",2015-12-26,"Stoke",2,0,13,16,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12408",6204,"EPL","2015/2016",2015-12-26,"Man United",0,2,16,13,2,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12409",6205,"EPL","2015/2016",2015-12-26,"Swansea",1,0,10,13,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12410",6205,"EPL","2015/2016",2015-12-26,"West Brom",0,1,13,10,3,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12411",6206,"EPL","2015/2016",2015-12-26,"Tottenham",3,0,4,13,1,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12412",6206,"EPL","2015/2016",2015-12-26,"Norwich",0,3,13,4,2,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12413",6207,"EPL","2015/2016",2015-12-28,"Arsenal",2,0,7,8,2,0,"W",0,"HomeTeam","2015-12",1,1,0,0
"12414",6207,"EPL","2015/2016",2015-12-28,"Bournemouth",0,2,8,7,0,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12415",6208,"EPL","2015/2016",2015-12-28,"Crystal Palace",0,0,11,16,3,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12416",6208,"EPL","2015/2016",2015-12-28,"Swansea",0,0,16,11,2,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12417",6209,"EPL","2015/2016",2015-12-28,"Everton",3,4,10,12,2,0,"L",0,"HomeTeam","2015-12",1,0,0,0
"12418",6209,"EPL","2015/2016",2015-12-28,"Stoke",4,3,12,10,1,0,"W",0,"AwayTeam","2015-12",0,0,0,0
"12419",6210,"EPL","2015/2016",2015-12-28,"Man United",0,0,16,6,4,0,"D",0,"HomeTeam","2015-12",1,0,0,0
"12420",6210,"EPL","2015/2016",2015-12-28,"Chelsea",0,0,6,16,2,0,"D",0,"AwayTeam","2015-12",0,0,0,0
"12421",6211,"EPL","2015/2016",2015-12-28,"Norwich",2,0,10,21,2,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12422",6211,"EPL","2015/2016",2015-12-28,"Aston Villa",0,2,21,10,5,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12423",6212,"EPL","2015/2016",2015-12-28,"Watford",1,2,11,13,4,1,"L",0,"HomeTeam","2015-12",1,0,0,0
"12424",6212,"EPL","2015/2016",2015-12-28,"Tottenham",2,1,13,11,2,0,"W",0,"AwayTeam","2015-12",0,1,0,0
"12425",6213,"EPL","2015/2016",2015-12-28,"West Brom",1,0,7,13,0,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12426",6213,"EPL","2015/2016",2015-12-28,"Newcastle",0,1,13,7,0,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12427",6214,"EPL","2015/2016",2015-12-28,"West Ham",2,1,6,12,1,0,"W",0,"HomeTeam","2015-12",1,0,0,0
"12428",6214,"EPL","2015/2016",2015-12-28,"Southampton",1,2,12,6,3,0,"L",0,"AwayTeam","2015-12",0,0,0,0
"12429",6215,"EPL","2015/2016",2015-12-29,"Leicester",0,0,11,8,1,0,"D",0,"HomeTeam","2015-12",1,1,0,0
