"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","postVar","treated"
"9242",4621,"Championship","2021/2022",2021-12-26,"Blackpool",2,3,10,11,0,1,"L",0,"AwayTeam","2021-12",0,1,0
"9243",4622,"Championship","2021/2022",2021-12-26,"Middlesbrough",2,0,11,11,1,0,"W",0,"HomeTeam","2021-12",1,1,0
"9244",4622,"Championship","2021/2022",2021-12-26,"Nott'm Forest",0,2,11,11,3,0,"L",0,"AwayTeam","2021-12",0,1,0
"9245",4623,"Championship","2021/2022",2021-12-27,"Derby",1,0,14,9,4,0,"W",0,"HomeTeam","2021-12",1,1,0
"9246",4623,"Championship","2021/2022",2021-12-27,"West Brom",0,1,9,14,1,0,"L",0,"AwayTeam","2021-12",0,1,0
"9247",4624,"Championship","2021/2022",2021-12-27,"QPR",0,1,11,12,2,1,"L",0,"HomeTeam","2021-12",1,1,0
"9248",4624,"Championship","2021/2022",2021-12-27,"Bournemouth",1,0,12,11,4,0,"W",0,"AwayTeam","2021-12",0,1,0
"9249",4625,"Championship","2021/2022",2021-12-29,"Blackburn",2,1,9,9,3,0,"W",0,"HomeTeam","2021-12",1,1,0
"9250",4625,"Championship","2021/2022",2021-12-29,"Barnsley",1,2,9,9,1,0,"L",0,"AwayTeam","2021-12",0,1,0
"9251",4626,"Championship","2021/2022",2021-12-29,"Blackpool",1,2,9,8,2,0,"L",0,"HomeTeam","2021-12",1,1,0
"9252",4626,"Championship","2021/2022",2021-12-29,"Middlesbrough",2,1,8,9,4,0,"W",0,"AwayTeam","2021-12",0,1,0
"9253",4627,"Championship","2021/2022",2021-12-29,"Coventry",0,1,13,9,1,0,"L",0,"HomeTeam","2021-12",1,1,0
"9254",4627,"Championship","2021/2022",2021-12-29,"Millwall",1,0,9,13,1,0,"W",0,"AwayTeam","2021-12",0,1,0
"9255",4628,"Championship","2021/2022",2021-12-30,"Bournemouth",3,0,7,7,1,0,"W",0,"HomeTeam","2021-12",1,1,0
"9256",4628,"Championship","2021/2022",2021-12-30,"Cardiff",0,3,7,7,2,1,"L",0,"AwayTeam","2021-12",0,1,0
"9257",4629,"Championship","2021/2022",2021-12-30,"Bristol City",1,2,14,8,1,1,"L",0,"HomeTeam","2021-12",1,1,0
"9258",4629,"Championship","2021/2022",2021-12-30,"QPR",2,1,8,14,3,0,"W",0,"AwayTeam","2021-12",0,1,0
"9259",4630,"Championship","2021/2022",2021-12-30,"Nott'm Forest",0,1,14,4,1,0,"L",0,"HomeTeam","2021-12",1,1,0
"9260",4630,"Championship","2021/2022",2021-12-30,"Huddersfield",1,0,4,14,2,0,"W",0,"AwayTeam","2021-12",0,1,0
"9261",4631,"Championship","2021/2022",2021-12-30,"Stoke",1,2,15,9,3,0,"L",0,"HomeTeam","2021-12",1,1,0
"9262",4631,"Championship","2021/2022",2021-12-30,"Derby",2,1,9,15,1,0,"W",0,"AwayTeam","2021-12",0,1,0
"9263",4632,"Championship","2021/2022",2022-01-01,"Blackpool",1,0,7,14,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9264",4632,"Championship","2021/2022",2022-01-01,"Hull",0,1,14,7,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9265",4633,"Championship","2021/2022",2022-01-02,"Bristol City",3,2,14,11,4,0,"W",0,"HomeTeam","2022-01",1,1,0
"9266",4633,"Championship","2021/2022",2022-01-02,"Millwall",2,3,11,14,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9267",4634,"Championship","2021/2022",2022-01-02,"Birmingham",1,2,11,9,1,0,"L",0,"HomeTeam","2022-01",1,1,0
"9268",4634,"Championship","2021/2022",2022-01-02,"QPR",2,1,9,11,3,0,"W",0,"AwayTeam","2022-01",0,1,0
"9269",4635,"Championship","2021/2022",2022-01-02,"Blackburn",0,0,13,13,3,0,"D",0,"HomeTeam","2022-01",1,1,0
"9270",4635,"Championship","2021/2022",2022-01-02,"Huddersfield",0,0,13,13,2,0,"D",0,"AwayTeam","2022-01",0,1,0
"9271",4636,"Championship","2021/2022",2022-01-02,"West Brom",1,1,9,14,2,2,"D",0,"HomeTeam","2022-01",1,1,0
"9272",4636,"Championship","2021/2022",2022-01-02,"Cardiff",1,1,14,9,2,1,"D",0,"AwayTeam","2022-01",0,1,0
"9273",4637,"Championship","2021/2022",2022-01-03,"Reading",2,2,14,7,1,0,"D",0,"HomeTeam","2022-01",1,1,0
"9274",4637,"Championship","2021/2022",2022-01-03,"Derby",2,2,7,14,2,0,"D",0,"AwayTeam","2022-01",0,1,0
"9275",4638,"Championship","2021/2022",2022-01-03,"Stoke",1,2,11,8,3,0,"L",0,"HomeTeam","2022-01",1,1,0
"9276",4638,"Championship","2021/2022",2022-01-03,"Preston",2,1,8,11,2,0,"W",0,"AwayTeam","2022-01",0,1,0
"9277",4639,"Championship","2021/2022",2022-01-11,"Reading",0,7,6,6,1,0,"L",0,"HomeTeam","2022-01",1,1,0
"9278",4639,"Championship","2021/2022",2022-01-11,"Fulham",7,0,6,6,0,0,"W",0,"AwayTeam","2022-01",0,1,0
"9279",4640,"Championship","2021/2022",2022-01-15,"Cardiff",0,1,10,13,4,0,"L",0,"HomeTeam","2022-01",1,1,0
"9280",4640,"Championship","2021/2022",2022-01-15,"Blackburn",1,0,13,10,5,1,"W",0,"AwayTeam","2022-01",0,1,0
"9281",4641,"Championship","2021/2022",2022-01-15,"Luton",3,2,7,10,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9282",4641,"Championship","2021/2022",2022-01-15,"Bournemouth",2,3,10,7,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9283",4642,"Championship","2021/2022",2022-01-15,"Derby",2,0,7,13,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9284",4642,"Championship","2021/2022",2022-01-15,"Sheffield United",0,2,13,7,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9285",4643,"Championship","2021/2022",2022-01-15,"Fulham",6,2,8,8,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9286",4643,"Championship","2021/2022",2022-01-15,"Bristol City",2,6,8,8,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9287",4644,"Championship","2021/2022",2022-01-15,"Huddersfield",1,1,8,3,0,0,"D",0,"HomeTeam","2022-01",1,1,0
"9288",4644,"Championship","2021/2022",2022-01-15,"Swansea",1,1,3,8,0,0,"D",0,"AwayTeam","2022-01",0,1,0
"9289",4645,"Championship","2021/2022",2022-01-15,"Middlesbrough",2,1,11,17,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9290",4645,"Championship","2021/2022",2022-01-15,"Reading",1,2,17,11,3,0,"L",0,"AwayTeam","2022-01",0,1,0
"9291",4646,"Championship","2021/2022",2022-01-15,"Millwall",0,1,6,8,1,0,"L",0,"HomeTeam","2022-01",1,1,0
"9292",4646,"Championship","2021/2022",2022-01-15,"Nott'm Forest",1,0,8,6,2,0,"W",0,"AwayTeam","2022-01",0,1,0
"9293",4647,"Championship","2021/2022",2022-01-15,"Peterboro",1,4,13,10,3,0,"L",0,"HomeTeam","2022-01",1,1,0
"9294",4647,"Championship","2021/2022",2022-01-15,"Coventry",4,1,10,13,1,0,"W",0,"AwayTeam","2022-01",0,1,0
"9295",4648,"Championship","2021/2022",2022-01-15,"Preston",1,1,10,9,1,0,"D",0,"HomeTeam","2022-01",1,1,0
"9296",4648,"Championship","2021/2022",2022-01-15,"Birmingham",1,1,9,10,1,0,"D",0,"AwayTeam","2022-01",0,1,0
"9297",4649,"Championship","2021/2022",2022-01-15,"QPR",1,0,12,12,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9298",4649,"Championship","2021/2022",2022-01-15,"West Brom",0,1,12,12,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9299",4650,"Championship","2021/2022",2022-01-16,"Hull",0,2,17,10,3,0,"L",0,"HomeTeam","2022-01",1,1,0
"9300",4650,"Championship","2021/2022",2022-01-16,"Stoke",2,0,10,17,1,0,"W",0,"AwayTeam","2022-01",0,1,0
"9301",4651,"Championship","2021/2022",2022-01-18,"Fulham",6,2,7,10,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9302",4651,"Championship","2021/2022",2022-01-18,"Birmingham",2,6,10,7,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9303",4652,"Championship","2021/2022",2022-01-18,"Preston",2,2,6,8,1,1,"D",0,"HomeTeam","2022-01",1,1,0
"9304",4652,"Championship","2021/2022",2022-01-18,"Sheffield United",2,2,8,6,2,0,"D",0,"AwayTeam","2022-01",0,1,0
"9305",4653,"Championship","2021/2022",2022-01-19,"Hull",2,0,11,9,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9306",4653,"Championship","2021/2022",2022-01-19,"Blackburn",0,2,9,11,3,0,"L",0,"AwayTeam","2022-01",0,1,0
"9307",4654,"Championship","2021/2022",2022-01-19,"Reading",0,2,9,13,2,0,"L",0,"HomeTeam","2022-01",1,1,0
"9308",4654,"Championship","2021/2022",2022-01-19,"Luton",2,0,13,9,0,0,"W",0,"AwayTeam","2022-01",0,1,0
"9309",4655,"Championship","2021/2022",2022-01-22,"Bristol City",3,2,8,10,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9310",4655,"Championship","2021/2022",2022-01-22,"Cardiff",2,3,10,8,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9311",4656,"Championship","2021/2022",2022-01-22,"Nott'm Forest",2,1,17,22,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9312",4656,"Championship","2021/2022",2022-01-22,"Derby",1,2,22,17,5,1,"L",0,"AwayTeam","2022-01",0,1,0
"9313",4657,"Championship","2021/2022",2022-01-22,"Birmingham",2,1,9,11,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9314",4657,"Championship","2021/2022",2022-01-22,"Barnsley",1,2,11,9,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9315",4658,"Championship","2021/2022",2022-01-22,"Blackpool",1,0,8,10,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9316",4658,"Championship","2021/2022",2022-01-22,"Millwall",0,1,10,8,0,0,"L",0,"AwayTeam","2022-01",0,1,0
"9317",4659,"Championship","2021/2022",2022-01-22,"Bournemouth",0,1,11,11,2,0,"L",0,"HomeTeam","2022-01",1,1,0
"9318",4659,"Championship","2021/2022",2022-01-22,"Hull",1,0,11,11,2,0,"W",0,"AwayTeam","2022-01",0,1,0
"9319",4660,"Championship","2021/2022",2022-01-22,"Coventry",1,2,12,7,2,0,"L",0,"HomeTeam","2022-01",1,1,0
"9320",4660,"Championship","2021/2022",2022-01-22,"QPR",2,1,7,12,1,0,"W",0,"AwayTeam","2022-01",0,1,0
"9321",4661,"Championship","2021/2022",2022-01-22,"Reading",3,4,13,11,3,0,"L",0,"HomeTeam","2022-01",1,1,0
"9322",4661,"Championship","2021/2022",2022-01-22,"Huddersfield",4,3,11,13,1,0,"W",0,"AwayTeam","2022-01",0,1,0
"9323",4662,"Championship","2021/2022",2022-01-22,"Sheffield United",2,0,14,8,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9324",4662,"Championship","2021/2022",2022-01-22,"Luton",0,2,8,14,0,1,"L",0,"AwayTeam","2022-01",0,1,0
"9325",4663,"Championship","2021/2022",2022-01-22,"Stoke",2,3,7,11,2,0,"L",0,"HomeTeam","2022-01",1,1,0
"9326",4663,"Championship","2021/2022",2022-01-22,"Fulham",3,2,11,7,0,0,"W",0,"AwayTeam","2022-01",0,1,0
"9327",4664,"Championship","2021/2022",2022-01-22,"Swansea",1,0,16,11,3,0,"W",0,"HomeTeam","2022-01",1,1,0
"9328",4664,"Championship","2021/2022",2022-01-22,"Preston",0,1,11,16,3,0,"L",0,"AwayTeam","2022-01",0,1,0
"9329",4665,"Championship","2021/2022",2022-01-22,"West Brom",3,0,11,8,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9330",4665,"Championship","2021/2022",2022-01-22,"Peterboro",0,3,8,11,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9331",4666,"Championship","2021/2022",2022-01-24,"Blackburn",1,0,14,14,4,0,"W",0,"HomeTeam","2022-01",1,1,0
"9332",4666,"Championship","2021/2022",2022-01-24,"Middlesbrough",0,1,14,14,6,0,"L",0,"AwayTeam","2022-01",0,1,0
"9333",4667,"Championship","2021/2022",2022-01-25,"Birmingham",2,2,15,12,0,0,"D",0,"HomeTeam","2022-01",1,1,0
"9334",4667,"Championship","2021/2022",2022-01-25,"Peterboro",2,2,12,15,1,0,"D",0,"AwayTeam","2022-01",0,1,0
"9335",4668,"Championship","2021/2022",2022-01-25,"Coventry",1,0,6,9,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9336",4668,"Championship","2021/2022",2022-01-25,"Stoke",0,1,9,6,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9337",4669,"Championship","2021/2022",2022-01-25,"Luton",2,1,11,9,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9338",4669,"Championship","2021/2022",2022-01-25,"Bristol City",1,2,9,11,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9339",4670,"Championship","2021/2022",2022-01-25,"Nott'm Forest",3,0,9,15,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9340",4670,"Championship","2021/2022",2022-01-25,"Barnsley",0,3,15,9,3,0,"L",0,"AwayTeam","2022-01",0,1,0
"9341",4671,"Championship","2021/2022",2022-01-25,"QPR",0,0,15,15,3,0,"D",0,"HomeTeam","2022-01",1,1,0
"9342",4671,"Championship","2021/2022",2022-01-25,"Swansea",0,0,15,15,3,1,"D",0,"AwayTeam","2022-01",0,1,0
"9343",4672,"Championship","2021/2022",2022-01-26,"West Brom",0,2,13,19,2,0,"L",0,"HomeTeam","2022-01",1,1,0
"9344",4672,"Championship","2021/2022",2022-01-26,"Preston",2,0,19,13,4,0,"W",0,"AwayTeam","2022-01",0,1,0
"9345",4673,"Championship","2021/2022",2022-01-28,"Huddersfield",1,1,8,10,2,0,"D",0,"HomeTeam","2022-01",1,1,0
"9346",4673,"Championship","2021/2022",2022-01-28,"Stoke",1,1,10,8,3,0,"D",0,"AwayTeam","2022-01",0,1,0
"9347",4674,"Championship","2021/2022",2022-01-29,"Barnsley",0,1,4,14,0,0,"L",0,"HomeTeam","2022-01",1,1,0
"9348",4674,"Championship","2021/2022",2022-01-29,"Bournemouth",1,0,14,4,2,1,"W",0,"AwayTeam","2022-01",0,1,0
"9349",4675,"Championship","2021/2022",2022-01-29,"Fulham",1,1,13,15,4,0,"D",0,"HomeTeam","2022-01",1,1,0
"9350",4675,"Championship","2021/2022",2022-01-29,"Blackpool",1,1,15,13,2,0,"D",0,"AwayTeam","2022-01",0,1,0
"9351",4676,"Championship","2021/2022",2022-01-29,"Hull",2,0,7,10,0,0,"W",0,"HomeTeam","2022-01",1,1,0
"9352",4676,"Championship","2021/2022",2022-01-29,"Swansea",0,2,10,7,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9353",4677,"Championship","2021/2022",2022-01-29,"Luton",0,0,16,14,3,0,"D",0,"HomeTeam","2022-01",1,1,0
"9354",4677,"Championship","2021/2022",2022-01-29,"Blackburn",0,0,14,16,2,0,"D",0,"AwayTeam","2022-01",0,1,0
"9355",4678,"Championship","2021/2022",2022-01-29,"Middlesbrough",1,0,10,17,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9356",4678,"Championship","2021/2022",2022-01-29,"Coventry",0,1,17,10,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9357",4679,"Championship","2021/2022",2022-01-29,"Millwall",2,0,16,13,1,0,"W",0,"HomeTeam","2022-01",1,1,0
"9358",4679,"Championship","2021/2022",2022-01-29,"West Brom",0,2,13,16,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9359",4680,"Championship","2021/2022",2022-01-29,"Preston",2,2,9,10,0,0,"D",0,"HomeTeam","2022-01",1,1,0
"9360",4680,"Championship","2021/2022",2022-01-29,"Bristol City",2,2,10,9,0,0,"D",0,"AwayTeam","2022-01",0,1,0
"9361",4681,"Championship","2021/2022",2022-01-29,"QPR",4,0,19,10,4,0,"W",0,"HomeTeam","2022-01",1,1,0
"9362",4681,"Championship","2021/2022",2022-01-29,"Reading",0,4,10,19,2,0,"L",0,"AwayTeam","2022-01",0,1,0
"9363",4682,"Championship","2021/2022",2022-01-29,"Peterboro",0,2,9,13,0,0,"L",0,"HomeTeam","2022-01",1,1,0
"9364",4682,"Championship","2021/2022",2022-01-29,"Sheffield United",2,0,13,9,1,0,"W",0,"AwayTeam","2022-01",0,1,0
"9365",4683,"Championship","2021/2022",2022-01-30,"Derby",2,2,4,18,0,0,"D",0,"HomeTeam","2022-01",1,1,0
"9366",4683,"Championship","2021/2022",2022-01-30,"Birmingham",2,2,18,4,4,0,"D",0,"AwayTeam","2022-01",0,1,0
"9367",4684,"Championship","2021/2022",2022-01-30,"Cardiff",2,1,14,7,2,0,"W",0,"HomeTeam","2022-01",1,1,0
"9368",4684,"Championship","2021/2022",2022-01-30,"Nott'm Forest",1,2,7,14,1,0,"L",0,"AwayTeam","2022-01",0,1,0
"9369",4685,"Championship","2021/2022",2022-02-01,"Millwall",0,0,8,8,3,0,"D",0,"HomeTeam","2022-02",1,1,0
"9370",4685,"Championship","2021/2022",2022-02-01,"Preston",0,0,8,8,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9371",4686,"Championship","2021/2022",2022-02-01,"Swansea",0,1,7,9,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9372",4686,"Championship","2021/2022",2022-02-01,"Luton",1,0,9,7,4,0,"W",0,"AwayTeam","2022-02",0,1,0
"9373",4687,"Championship","2021/2022",2022-02-02,"Barnsley",0,1,14,11,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9374",4687,"Championship","2021/2022",2022-02-02,"Cardiff",1,0,11,14,4,0,"W",0,"AwayTeam","2022-02",0,1,0
"9375",4688,"Championship","2021/2022",2022-02-02,"Huddersfield",2,0,11,9,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9376",4688,"Championship","2021/2022",2022-02-02,"Derby",0,2,9,11,3,1,"L",0,"AwayTeam","2022-02",0,1,0
"9377",4689,"Championship","2021/2022",2022-02-04,"Birmingham",1,2,14,8,4,0,"L",0,"HomeTeam","2022-02",1,1,0
"9378",4689,"Championship","2021/2022",2022-02-04,"Sheffield United",2,1,8,14,1,0,"W",0,"AwayTeam","2022-02",0,1,0
"9379",4690,"Championship","2021/2022",2022-02-05,"Blackpool",3,1,11,4,4,0,"W",0,"HomeTeam","2022-02",1,1,0
"9380",4690,"Championship","2021/2022",2022-02-05,"Bristol City",1,3,4,11,4,0,"L",0,"AwayTeam","2022-02",0,1,0
"9381",4691,"Championship","2021/2022",2022-02-05,"Hull",0,1,14,15,0,0,"L",0,"HomeTeam","2022-02",1,1,0
"9382",4691,"Championship","2021/2022",2022-02-05,"Preston",1,0,15,14,2,0,"W",0,"AwayTeam","2022-02",0,1,0
"9383",4692,"Championship","2021/2022",2022-02-05,"Swansea",1,0,9,13,2,1,"W",0,"HomeTeam","2022-02",1,1,0
"9384",4692,"Championship","2021/2022",2022-02-05,"Blackburn",0,1,13,9,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9385",4693,"Championship","2021/2022",2022-02-08,"Coventry",1,1,10,9,4,0,"D",0,"HomeTeam","2022-02",1,1,0
"9386",4693,"Championship","2021/2022",2022-02-08,"Blackpool",1,1,9,10,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9387",4694,"Championship","2021/2022",2022-02-08,"Derby",3,1,9,16,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9388",4694,"Championship","2021/2022",2022-02-08,"Hull",1,3,16,9,3,0,"L",0,"AwayTeam","2022-02",0,1,0
"9389",4695,"Championship","2021/2022",2022-02-08,"Fulham",3,0,12,14,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9390",4695,"Championship","2021/2022",2022-02-08,"Millwall",0,3,14,12,3,0,"L",0,"AwayTeam","2022-02",0,1,0
"9391",4696,"Championship","2021/2022",2022-02-08,"Luton",2,1,11,12,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9392",4696,"Championship","2021/2022",2022-02-08,"Barnsley",1,2,12,11,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9393",4697,"Championship","2021/2022",2022-02-08,"Stoke",3,0,7,14,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9394",4697,"Championship","2021/2022",2022-02-08,"Swansea",0,3,14,7,4,1,"L",0,"AwayTeam","2022-02",0,1,0
"9395",4698,"Championship","2021/2022",2022-02-09,"Blackburn",0,2,20,11,3,1,"L",0,"HomeTeam","2022-02",1,1,0
"9396",4698,"Championship","2021/2022",2022-02-09,"Nott'm Forest",2,0,11,20,3,0,"W",0,"AwayTeam","2022-02",0,1,0
"9397",4699,"Championship","2021/2022",2022-02-09,"Bournemouth",3,1,10,16,0,1,"W",0,"HomeTeam","2022-02",1,1,0
"9398",4699,"Championship","2021/2022",2022-02-09,"Birmingham",1,3,16,10,5,0,"L",0,"AwayTeam","2022-02",0,1,0
"9399",4700,"Championship","2021/2022",2022-02-09,"Bristol City",2,1,20,7,4,0,"W",0,"HomeTeam","2022-02",1,1,0
"9400",4700,"Championship","2021/2022",2022-02-09,"Reading",1,2,7,20,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9401",4701,"Championship","2021/2022",2022-02-09,"Cardiff",4,0,17,10,3,0,"W",0,"HomeTeam","2022-02",1,1,0
"9402",4701,"Championship","2021/2022",2022-02-09,"Peterboro",0,4,10,17,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9403",4702,"Championship","2021/2022",2022-02-09,"Preston",0,0,12,7,1,0,"D",0,"HomeTeam","2022-02",1,1,0
"9404",4702,"Championship","2021/2022",2022-02-09,"Huddersfield",0,0,7,12,2,0,"D",0,"AwayTeam","2022-02",0,1,0
"9405",4703,"Championship","2021/2022",2022-02-09,"QPR",2,2,9,10,0,0,"D",0,"HomeTeam","2022-02",1,1,0
"9406",4703,"Championship","2021/2022",2022-02-09,"Middlesbrough",2,2,10,9,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9407",4704,"Championship","2021/2022",2022-02-09,"Sheffield United",2,0,10,10,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9408",4704,"Championship","2021/2022",2022-02-09,"West Brom",0,2,10,10,1,1,"L",0,"AwayTeam","2022-02",0,1,0
"9409",4705,"Championship","2021/2022",2022-02-12,"Huddersfield",0,0,5,13,1,0,"D",0,"HomeTeam","2022-02",1,1,0
"9410",4705,"Championship","2021/2022",2022-02-12,"Sheffield United",0,0,13,5,4,0,"D",0,"AwayTeam","2022-02",0,1,0
"9411",4706,"Championship","2021/2022",2022-02-12,"Barnsley",1,0,11,11,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9412",4706,"Championship","2021/2022",2022-02-12,"QPR",0,1,11,11,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9413",4707,"Championship","2021/2022",2022-02-12,"Birmingham",3,0,8,12,0,0,"W",0,"HomeTeam","2022-02",1,1,0
"9414",4707,"Championship","2021/2022",2022-02-12,"Luton",0,3,12,8,0,0,"L",0,"AwayTeam","2022-02",0,1,0
"9415",4708,"Championship","2021/2022",2022-02-12,"Blackpool",1,2,14,11,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9416",4708,"Championship","2021/2022",2022-02-12,"Bournemouth",2,1,11,14,1,0,"W",0,"AwayTeam","2022-02",0,1,0
"9417",4709,"Championship","2021/2022",2022-02-12,"Hull",0,1,14,15,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9418",4709,"Championship","2021/2022",2022-02-12,"Fulham",1,0,15,14,1,0,"W",0,"AwayTeam","2022-02",0,1,0
"9419",4710,"Championship","2021/2022",2022-02-12,"Middlesbrough",4,1,13,12,3,0,"W",0,"HomeTeam","2022-02",1,1,0
"9420",4710,"Championship","2021/2022",2022-02-12,"Derby",1,4,12,13,2,0,"L",0,"AwayTeam","2022-02",0,1,0
"9421",4711,"Championship","2021/2022",2022-02-12,"Millwall",2,1,14,10,1,0,"W",0,"HomeTeam","2022-02",1,1,0
"9422",4711,"Championship","2021/2022",2022-02-12,"Cardiff",1,2,10,14,0,0,"L",0,"AwayTeam","2022-02",0,1,0
"9423",4712,"Championship","2021/2022",2022-02-12,"Nott'm Forest",2,2,15,14,3,1,"D",0,"HomeTeam","2022-02",1,1,0
"9424",4712,"Championship","2021/2022",2022-02-12,"Stoke",2,2,14,15,3,0,"D",0,"AwayTeam","2022-02",0,1,0
"9425",4713,"Championship","2021/2022",2022-02-12,"Peterboro",0,1,10,15,0,0,"L",0,"HomeTeam","2022-02",1,1,0
"9426",4713,"Championship","2021/2022",2022-02-12,"Preston",1,0,15,10,2,0,"W",0,"AwayTeam","2022-02",0,1,0
"9427",4714,"Championship","2021/2022",2022-02-12,"Reading",2,3,9,9,1,1,"L",0,"HomeTeam","2022-02",1,1,0
"9428",4714,"Championship","2021/2022",2022-02-12,"Coventry",3,2,9,9,5,0,"W",0,"AwayTeam","2022-02",0,1,0
"9429",4715,"Championship","2021/2022",2022-02-13,"Swansea",3,1,5,17,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9430",4715,"Championship","2021/2022",2022-02-13,"Bristol City",1,3,17,5,5,0,"L",0,"AwayTeam","2022-02",0,1,0
"9431",4716,"Championship","2021/2022",2022-02-14,"West Brom",0,0,8,10,0,0,"D",0,"HomeTeam","2022-02",1,1,0
"9432",4716,"Championship","2021/2022",2022-02-14,"Blackburn",0,0,10,8,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9433",4717,"Championship","2021/2022",2022-02-15,"Cardiff",2,0,10,6,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9434",4717,"Championship","2021/2022",2022-02-15,"Coventry",0,2,6,10,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9435",4718,"Championship","2021/2022",2022-02-15,"Millwall",2,0,7,10,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9436",4718,"Championship","2021/2022",2022-02-15,"QPR",0,2,10,7,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9437",4719,"Championship","2021/2022",2022-02-15,"Sheffield United",0,0,11,13,2,0,"D",0,"HomeTeam","2022-02",1,1,0
"9438",4719,"Championship","2021/2022",2022-02-15,"Hull",0,0,13,11,2,0,"D",0,"AwayTeam","2022-02",0,1,0
"9439",4720,"Championship","2021/2022",2022-02-16,"Peterboro",0,0,17,16,3,0,"D",0,"HomeTeam","2022-02",1,1,0
"9440",4720,"Championship","2021/2022",2022-02-16,"Reading",0,0,16,17,2,0,"D",0,"AwayTeam","2022-02",0,1,0
"9441",4721,"Championship","2021/2022",2022-02-19,"Fulham",1,2,5,9,2,0,"L",0,"HomeTeam","2022-02",1,1,0
"9442",4721,"Championship","2021/2022",2022-02-19,"Huddersfield",2,1,9,5,1,0,"W",0,"AwayTeam","2022-02",0,1,0
"9443",4722,"Championship","2021/2022",2022-02-19,"Bristol City",2,1,19,6,2,0,"W",0,"HomeTeam","2022-02",1,1,0
"9444",4722,"Championship","2021/2022",2022-02-19,"Middlesbrough",1,2,6,19,1,0,"L",0,"AwayTeam","2022-02",0,1,0
"9445",4723,"Championship","2021/2022",2022-02-19,"Cardiff",1,1,15,11,3,0,"D",0,"HomeTeam","2022-02",1,1,0
"9446",4723,"Championship","2021/2022",2022-02-19,"Blackpool",1,1,11,15,1,0,"D",0,"AwayTeam","2022-02",0,1,0
"9447",4724,"Championship","2021/2022",2022-02-19,"Coventry",1,0,11,14,0,0,"W",0,"HomeTeam","2022-02",1,1,0
